"Asset ID","Type","Name","Path","Created At","URL","Format","Size"
"6a4e92055c7cd75eb82e7ee7","File","IMG_0067.JPG","/all-images/IMG_0067.JPG","2026-07-08T18:08:05.303Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_0067.JPG?updatedAt=1783534085793","jpg","3132840"
"6a4e91ee5c7cd75eb82ddf38","File","sastreria-space-01.png","/all-images/sastreria-space-01.png","2026-07-08T18:07:42.714Z","https://ik.imagekit.io/hvzm7siir/all-images/sastreria-space-01.png?updatedAt=1783534063210","png","2680220"
"6a4e91e75c7cd75eb82daead","File","producto-stroller.png","/all-images/producto-stroller.png","2026-07-08T18:07:35.227Z","https://ik.imagekit.io/hvzm7siir/all-images/producto-stroller.png?updatedAt=1783534055722","png","2761905"
"6a4e91e55c7cd75eb82da614","File","IMG_0734.JPG","/all-images/IMG_0734.JPG","2026-07-08T18:07:33.745Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_0734.JPG?updatedAt=1783534054195","jpg","2582800"
"6a4e91e25c7cd75eb82d9788","File","Proceso_de_sastrería_en_tela_azul.png","/all-images/Proceso_de_sastrería_en_tela_azul.png","2026-07-08T18:07:30.482Z","https://ik.imagekit.io/hvzm7siir/all-images/Proceso_de_sastrer%C3%ADa_en_tela_azul.png?updatedAt=1783534050966","png","2608824"
"6a4e91df5c7cd75eb82d8893","File","IMG_0808.JPG","/all-images/IMG_0808.JPG","2026-07-08T18:07:27.042Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_0808.JPG?updatedAt=1783534047493","jpg","2660677"
"6a4e91dd5c7cd75eb82d7e92","File","IMG_9721.JPG","/all-images/IMG_9721.JPG","2026-07-08T18:07:25.027Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_9721.JPG?updatedAt=1783534045545","jpg","2362229"
"6a4e91d85c7cd75eb82d618e","File","home-the-process.png","/all-images/home-the-process.png","2026-07-08T18:07:20.763Z","https://ik.imagekit.io/hvzm7siir/all-images/home-the-process.png?updatedAt=1783534041267","png","2389211"
"6a4e91d15c7cd75eb82d2d52","File","IMG_9423.JPG","/all-images/IMG_9423.JPG","2026-07-08T18:07:13.228Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_9423.JPG?updatedAt=1783534033666","jpg","2355057"
"6a4e91cf5c7cd75eb82d211d","File","IMG_1504.JPG","/all-images/IMG_1504.JPG","2026-07-08T18:07:11.109Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_1504.JPG?updatedAt=1783534031556","jpg","2340337"
"6a4e91ce5c7cd75eb82d1d05","File","sastreria-hero.png","/all-images/sastreria-hero.png","2026-07-08T18:07:10.530Z","https://ik.imagekit.io/hvzm7siir/all-images/sastreria-hero.png?updatedAt=1783534031076","png","2355644"
"6a4e91cd5c7cd75eb82d12ee","File","wedding-rome.jpg","/all-images/wedding-rome.jpg","2026-07-08T18:07:09.117Z","https://ik.imagekit.io/hvzm7siir/all-images/wedding-rome.jpg?updatedAt=1783534029775","jpg","2325238"
"6a4e91cb5c7cd75eb82d0313","File","IMG_0150.JPG","/all-images/IMG_0150.JPG","2026-07-08T18:07:07.815Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_0150.JPG?updatedAt=1783534028267","jpg","2266724"
"6a4e91ca5c7cd75eb82cfaee","File","WhatsApp_Image_2026-06-10_at_11.15.20.jpeg","/all-images/WhatsApp_Image_2026-06-10_at_11.15.20.jpeg","2026-07-08T18:07:06.451Z","https://ik.imagekit.io/hvzm7siir/all-images/WhatsApp_Image_2026-06-10_at_11.15.20.jpeg?updatedAt=1783534027080","jpg","2257894"
"6a4e91ca5c7cd75eb82cf71f","File","IMG_0945.JPG","/all-images/IMG_0945.JPG","2026-07-08T18:07:05.920Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_0945.JPG?updatedAt=1783534026361","jpg","2306679"
"6a4e91ca5c7cd75eb82cf715","File","sastreria-overview.png","/all-images/sastreria-overview.png","2026-07-08T18:07:05.917Z","https://ik.imagekit.io/hvzm7siir/all-images/sastreria-overview.png?updatedAt=1783534026361","png","2325051"
"6a4e91c65c7cd75eb82cdfbd","File","home-selection.png","/all-images/home-selection.png","2026-07-08T18:07:02.255Z","https://ik.imagekit.io/hvzm7siir/all-images/home-selection.png?updatedAt=1783534022758","png","2186587"
"6a4e91c55c7cd75eb82cd9e0","File","IMG_1001.JPG","/all-images/IMG_1001.JPG","2026-07-08T18:07:01.307Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_1001.JPG?updatedAt=1783534021750","jpg","2223564"
"6a4e91c45c7cd75eb82cd5f9","File","producto-artisan-suit.png","/all-images/producto-artisan-suit.png","2026-07-08T18:07:00.651Z","https://ik.imagekit.io/hvzm7siir/all-images/producto-artisan-suit.png?updatedAt=1783534021106","png","2178298"
"6a4e91c15c7cd75eb82cba00","File","IMG_0860.JPG","/all-images/IMG_0860.JPG","2026-07-08T18:06:56.953Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_0860.JPG?updatedAt=1783534017422","jpg","2123550"
"6a4e91bb5c7cd75eb82c8f9f","File","ChatGPT_Image_10_abr_2026_11_27_13.png","/all-images/ChatGPT_Image_10_abr_2026_11_27_13.png","2026-07-08T18:06:51.087Z","https://ik.imagekit.io/hvzm7siir/all-images/ChatGPT_Image_10_abr_2026_11_27_13.png?updatedAt=1783534011534","png","2248661"
"6a4e91ba5c7cd75eb82c87f2","File","IMG_1648.JPG","/all-images/IMG_1648.JPG","2026-07-08T18:06:49.914Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_1648.JPG?updatedAt=1783534010367","jpg","1874807"
"6a4e91ba5c7cd75eb82c87db","File","mint-jacket-madrid.jpg","/all-images/mint-jacket-madrid.jpg","2026-07-08T18:06:49.905Z","https://ik.imagekit.io/hvzm7siir/all-images/mint-jacket-madrid.jpg?updatedAt=1783534010390","jpg","1905554"
"6a4e91b55c7cd75eb82c6772","File","producto-artisan-coat.png","/all-images/producto-artisan-coat.png","2026-07-08T18:06:45.421Z","https://ik.imagekit.io/hvzm7siir/all-images/producto-artisan-coat.png?updatedAt=1783534005913","png","1964871"
"6a4e91b25c7cd75eb82c57da","File","IMG_0623.JPG","/all-images/IMG_0623.JPG","2026-07-08T18:06:42.849Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_0623.JPG?updatedAt=1783534003306","jpg","2015061"
"6a4e91b15c7cd75eb82c4c0e","File","home-origin.png","/all-images/home-origin.png","2026-07-08T18:06:41.009Z","https://ik.imagekit.io/hvzm7siir/all-images/home-origin.png?updatedAt=1783534001443","png","2098128"
"6a4e91b05c7cd75eb82c47a4","File","25ED7BDA-ADA8-4DC8-9F11-D47C9C4173E0.PNG","/all-images/25ED7BDA-ADA8-4DC8-9F11-D47C9C4173E0.PNG","2026-07-08T18:06:40.323Z","https://ik.imagekit.io/hvzm7siir/all-images/25ED7BDA-ADA8-4DC8-9F11-D47C9C4173E0.PNG?updatedAt=1783534000798","png","2208559"
"6a4e91b05c7cd75eb82c4662","File","bodas-morning-coat.png","/all-images/bodas-morning-coat.png","2026-07-08T18:06:40.118Z","https://ik.imagekit.io/hvzm7siir/all-images/bodas-morning-coat.png?updatedAt=1783534000570","png","2163859"
"6a4e91ad5c7cd75eb82c376b","File","IMG_0577.JPG","/all-images/IMG_0577.JPG","2026-07-08T18:06:37.580Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_0577.JPG?updatedAt=1783533998019","jpg","1851698"
"6a4e91a85c7cd75eb82c06f2","File","producto-tuxedo.png","/all-images/producto-tuxedo.png","2026-07-08T18:06:32.759Z","https://ik.imagekit.io/hvzm7siir/all-images/producto-tuxedo.png?updatedAt=1783533993284","png","1931250"
"6a4e91a55c7cd75eb82bf439","File","fitting-vest.jpg","/all-images/fitting-vest.jpg","2026-07-08T18:06:29.711Z","https://ik.imagekit.io/hvzm7siir/all-images/fitting-vest.jpg?updatedAt=1783533990193","jpg","1706588"
"6a4e91a55c7cd75eb82bef70","File","wedding-morning-coat.jpg","/all-images/wedding-morning-coat.jpg","2026-07-08T18:06:29.002Z","https://ik.imagekit.io/hvzm7siir/all-images/wedding-morning-coat.jpg?updatedAt=1783533989664","jpg","1757479"
"6a4e91a45c7cd75eb82beb13","File","IMG_0416.JPG","/all-images/IMG_0416.JPG","2026-07-08T18:06:28.229Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_0416.JPG?updatedAt=1783533988693","jpg","1802294"
"6a4e91a45c7cd75eb82beb11","File","home-the-result.png","/all-images/home-the-result.png","2026-07-08T18:06:28.229Z","https://ik.imagekit.io/hvzm7siir/all-images/home-the-result.png?updatedAt=1783533988778","png","1814849"
"6a4e91a25c7cd75eb82be1de","File","home-sartorial-interpretation.png","/all-images/home-sartorial-interpretation.png","2026-07-08T18:06:26.756Z","https://ik.imagekit.io/hvzm7siir/all-images/home-sartorial-interpretation.png?updatedAt=1783533987237","png","1780543"
"6a4e91a05c7cd75eb82bd281","File","atelier-tools.jpg","/all-images/atelier-tools.jpg","2026-07-08T18:06:24.225Z","https://ik.imagekit.io/hvzm7siir/all-images/atelier-tools.jpg?updatedAt=1783533984674","jpg","1662025"
"6a4e919b5c7cd75eb82bb414","File","configurador-overview.png","/all-images/configurador-overview.png","2026-07-08T18:06:19.651Z","https://ik.imagekit.io/hvzm7siir/all-images/configurador-overview.png?updatedAt=1783533980087","png","1913155"
"6a4e91945c7cd75eb82b7ef2","File","IMG_1310.JPG","/all-images/IMG_1310.JPG","2026-07-08T18:06:12.136Z","https://ik.imagekit.io/hvzm7siir/all-images/IMG_1310.JPG?updatedAt=1783533972612","jpg","1339229"
"6a4e91905c7cd75eb82b68dd","File","sastreria-manuel-fernandez.png","/all-images/sastreria-manuel-fernandez.png","2026-07-08T18:06:08.225Z","https://ik.imagekit.io/hvzm7siir/all-images/sastreria-manuel-fernandez.png?updatedAt=1783533968664","png","1516011"
"6a4e91895c7cd75eb82b3d89","File","bodas-lining.png","/all-images/bodas-lining.png","2026-07-08T18:06:01.057Z","https://ik.imagekit.io/hvzm7siir/all-images/bodas-lining.png?updatedAt=1783533961520","png","1387579"
"6a4e917b5c7cd75eb82ad817","File","Environment_.glb","/all-images/Environment_.glb","2026-07-08T18:05:47.557Z","https://ik.imagekit.io/hvzm7siir/all-images/Environment_.glb?updatedAt=1783533948159","glb","979912"
